Distance [m];Tid [s];Latitude;Longitude;IRI(1);IRI(17); HÃ¸jde [m]; Geoide hÃ¸jde [m]; DOP; Satellitter; Fixtype; GPStid; Metode; Vcar [rad]
11940.000000000; 492.113770000; 56.217228374; 8.854145940; 1.754554777; 2.005981049; 20.200000763; 42.099998474; 0.600000024; 16; 2; 113120.000000000; 0; -0.878579617
11950.000000000; 492.517400000; 56.217285635; 8.854021798; 0.529938472; 0.698073223; 20.299999237; 42.099998474; 0.600000024; 16; 2; 113121.000000000; 0; -0.871768534
11960.000000000; 492.920790000; 56.217343549; 8.853897595; 0.796462619; 0.624555041; 20.299999237; 42.099998474; 0.600000024; 16; 2; 113121.000000000; 0; -0.874226689
11970.000000000; 493.324230000; 56.217401286; 8.853773126; 0.919105520; 1.126561302; 20.299999237; 42.099998474; 0.600000024; 16; 2; 113121.000000000; 0; -0.876754522
11980.000000000; 493.727760000; 56.217458126; 8.853648167; 0.874001922; 0.818941351; 20.399999619; 42.099998474; 0.600000024; 16; 2; 113122.000000000; 0; -0.887608767
11990.000000000; 494.127170000; 56.217514057; 8.853524399; 0.673178579; 0.932339347; 20.399999619; 42.099998474; 0.600000024; 16; 2; 113122.000000000; 0; -0.889145136
12000.000000000; 494.530710000; 56.217570710; 8.853399033; 0.551473690; 0.542948575; 20.500000000; 42.099998474; 0.600000024; 16; 2; 113123.000000000; 0; -0.882179856
12010.000000000; 494.934040000; 56.217627956; 8.853273532; 0.694978080; 0.852269705; 20.500000000; 42.099998474; 0.600000024; 16; 2; 113123.000000000; 0; -0.885370493
12020.000000000; 495.337470000; 56.217684983; 8.853147689; 1.205987157; 1.052708769; 20.500000000; 42.099998474; 0.600000024; 16; 2; 113123.000000000; 0; -0.888507545
12030.000000000; 495.740890000; 56.217741630; 8.853021008; 0.849090472; 0.935709018; 20.700000763; 42.099998474; 0.600000024; 16; 2; 113124.000000000; 0; -0.894923925
12040.000000000; 496.143720000; 56.217798053; 8.852894117; 0.528928736; 0.604479149; 20.700000763; 42.099998474; 0.600000024; 16; 2; 113124.000000000; 0; -0.897755265
12050.000000000; 496.546690000; 56.217854210; 8.852766797; 1.070368699; 1.382258629; 20.899999619; 42.099998474; 0.600000024; 16; 2; 113125.000000000; 0; -0.901745319
12060.000000000; 496.949660000; 56.217910058; 8.852639401; 0.861247557; 1.166464320; 20.899999619; 42.099998474; 0.600000024; 16; 2; 113125.000000000; 0; -0.904666781
12070.000000000; 497.352620000; 56.217965667; 8.852511668; 0.622536279; 0.722920346; 20.899999619; 42.099998474; 0.600000024; 16; 2; 113125.000000000; 0; -0.908326864
12080.000000000; 497.755580000; 56.218022071; 8.852384125; 0.826255333; 1.024010645; 21.000000000; 42.099998474; 0.600000024; 16; 2; 113126.000000000; 0; -0.897682071
12090.000000000; 498.154470000; 56.218077903; 8.852257819; 0.830225918; 1.380006485; 21.000000000; 42.099998474; 0.600000024; 16; 2; 113126.000000000; 0; -0.900489450
12100.000000000; 498.557560000; 56.218133586; 8.852130038; 1.129986966; 1.194931045; 21.100000381; 42.099998474; 0.600000024; 16; 2; 113127.000000000; 0; -0.913912296
12110.000000000; 498.960660000; 56.218188073; 8.852002564; 0.750177638; 0.712739612; 21.100000381; 42.099998474; 0.600000024; 16; 2; 113127.000000000; 0; -0.916779816
12120.000000000; 499.363710000; 56.218242368; 8.851874826; 0.537926477; 0.665980060; 21.100000381; 42.099998474; 0.600000024; 16; 2; 113127.000000000; 0; -0.919480324
12130.000000000; 499.766880000; 56.218297504; 8.851745530; 0.642574121; 0.739530365; 21.200000763; 42.099998474; 0.600000024; 16; 2; 113128.000000000; 0; -0.916943729
12140.000000000; 500.170080000; 56.218352563; 8.851615853; 0.567536267; 0.744848933; 21.200000763; 42.099998474; 0.600000024; 16; 2; 113128.000000000; 0; -0.920215368
12150.000000000; 500.573110000; 56.218407114; 8.851486037; 0.894780081; 0.985070284; 21.399999619; 42.099998474; 0.600000024; 16; 2; 113129.000000000; 0; -0.927145779
12160.000000000; 500.976290000; 56.218460941; 8.851356560; 0.416575729; 0.636680087; 21.399999619; 42.099998474; 0.600000024; 16; 2; 113129.000000000; 0; -0.930443168
12170.000000000; 501.379390000; 56.218514537; 8.851226754; 0.441321059; 0.511472052; 21.399999619; 42.099998474; 0.600000024; 16; 2; 113129.000000000; 0; -0.933577538
12180.000000000; 501.778540000; 56.218566719; 8.851097236; 0.695985422; 0.995195253; 21.500000000; 42.099998474; 0.600000024; 16; 2; 113130.000000000; 0; -0.945746958
12190.000000000; 502.181840000; 56.218619108; 8.850966186; 0.736601753; 1.005599410; 21.500000000; 42.099998474; 0.600000024; 16; 2; 113130.000000000; 0; -0.949110568
12200.000000000; 502.585170000; 56.218671778; 8.850834691; 0.502313180; 0.666920591; 21.500000000; 42.099998474; 0.600000024; 16; 2; 113131.000000000; 0; -0.940781951
12210.000000000; 502.988700000; 56.218724974; 8.850703052; 0.535322285; 0.414286147; 21.500000000; 42.099998474; 0.600000024; 16; 2; 113131.000000000; 0; -0.943875611
12220.000000000; 503.392170000; 56.218777944; 8.850571117; 0.322931250; 0.591251512; 21.500000000; 42.099998474; 0.600000024; 16; 2; 113131.000000000; 0; -0.946925044
12230.000000000; 503.795580000; 56.218829897; 8.850439426; 0.576287172; 1.308797891; 21.600000381; 42.099998474; 0.600000024; 16; 2; 113132.000000000; 0; -0.954461753
12240.000000000; 504.198820000; 56.218881641; 8.850307741; 0.597103877; 0.654073027; 21.600000381; 42.099998474; 0.600000024; 16; 2; 113132.000000000; 0; -0.957153440
12250.000000000; 504.601980000; 56.218933076; 8.850175644; 0.659664923; 0.680083641; 21.799999237; 42.099998474; 0.600000024; 16; 2; 113133.000000000; 0; -0.961577654
12260.000000000; 505.005040000; 56.218984170; 8.850043414; 0.615251052; 0.799390271; 21.799999237; 42.099998474; 0.600000024; 16; 2; 113133.000000000; 0; -0.965040386
12270.000000000; 505.404020000; 56.219034566; 8.849912282; 0.793381652; 0.825069936; 21.799999237; 42.099998474; 0.600000024; 16; 2; 113133.000000000; 0; -0.966704130
12280.000000000; 505.806750000; 56.219085669; 8.849778746; 0.843438092; 0.868749163; 21.899999619; 42.099998474; 0.600000024; 16; 2; 113134.000000000; 0; -0.968393683
12290.000000000; 506.209720000; 56.219136661; 8.849645167; 0.694769195; 0.669554511; 21.899999619; 42.099998474; 0.600000024; 16; 2; 113134.000000000; 0; -0.969739437
12300.000000000; 506.612490000; 56.219187754; 8.849511199; 1.054537593; 1.092598438; 22.100000381; 42.099998474; 0.600000024; 16; 2; 113135.000000000; 0; -0.968586385
12310.000000000; 507.015510000; 56.219238874; 8.849377002; 0.862657757; 0.876307144; 22.100000381; 42.099998474; 0.600000024; 16; 2; 113135.000000000; 0; -0.971686125
12320.000000000; 507.418660000; 56.219289740; 8.849242495; 0.768327879; 0.892872344; 22.100000381; 42.099998474; 0.600000024; 16; 2; 113135.000000000; 0; -0.975431502
12330.000000000; 507.821390000; 56.219340205; 8.849107627; 0.537985006; 0.613202866; 22.299999237; 42.099998474; 0.600000024; 16; 2; 113136.000000000; 0; -0.979503095
12340.000000000; 508.224210000; 56.219390488; 8.848972686; 0.898472063; 1.082875058; 22.299999237; 42.099998474; 0.600000024; 16; 2; 113136.000000000; 0; -0.980876803
12350.000000000; 508.627010000; 56.219440888; 8.848837755; 0.677398022; 0.887293663; 22.500000000; 42.099998474; 0.600000024; 16; 2; 113137.000000000; 0; -0.977231383
12360.000000000; 509.029630000; 56.219491284; 8.848702976; 0.796271117; 0.755197291; 22.500000000; 42.099998474; 0.600000024; 16; 2; 113137.000000000; 0; -0.980414569
12370.000000000; 509.428350000; 56.219540927; 8.848569127; 0.505581299; 0.590468394; 22.700000763; 42.099998474; 0.600000024; 16; 2; 113138.000000000; 0; -0.989868999
12380.000000000; 509.830990000; 56.219590103; 8.848433890; 0.764667674; 1.030476053; 22.700000763; 42.099998474; 0.600000024; 16; 2; 113138.000000000; 0; -0.993454158
12390.000000000; 510.233510000; 56.219639008; 8.848298336; 0.788151939; 1.005047278; 22.700000763; 42.099998474; 0.600000024; 16; 2; 113138.000000000; 0; -0.997099102
12400.000000000; 510.636030000; 56.219687575; 8.848162273; 0.816702699; 1.260578853; 22.899999619; 42.099998474; 0.600000024; 16; 2; 113139.000000000; 0; -1.001816988
12410.000000000; 511.038690000; 56.219735910; 8.848026108; 0.568300696; 0.727034899; 22.899999619; 42.099998474; 0.600000024; 16; 2; 113139.000000000; 0; -1.003118396
12420.000000000; 511.441520000; 56.219784130; 8.847889660; 0.472761751; 0.645824464; 23.100000381; 42.099998474; 0.600000024; 16; 2; 113140.000000000; 0; -1.006970048
12430.000000000; 511.844710000; 56.219832050; 8.847752837; 0.671188499; 0.604071037; 23.100000381; 42.099998474; 0.600000024; 16; 2; 113140.000000000; 0; -1.010489464
12440.000000000; 512.248030000; 56.219879681; 8.847615689; 0.639466121; 0.743260169; 23.100000381; 42.099998474; 0.600000024; 16; 2; 113140.000000000; 0; -1.014469028
12450.000000000; 512.651430000; 56.219927060; 8.847477711; 0.589391713; 0.983819837; 23.399999619; 42.099998474; 0.600000024; 16; 2; 113141.000000000; 0; -1.019634247
12460.000000000; 513.050930000; 56.219973699; 8.847340665; 0.623674393; 0.603880952; 23.399999619; 42.099998474; 0.600000024; 16; 2; 113141.000000000; 0; -1.023291111
12470.000000000; 513.454400000; 56.220020596; 8.847201853; 0.566840601; 0.724161405; 23.600000381; 42.099998474; 0.600000024; 16; 2; 113142.000000000; 0; -1.019166589
12480.000000000; 513.857860000; 56.220067786; 8.847063508; 0.517847352; 0.640255572; 23.600000381; 42.099998474; 0.600000024; 16; 2; 113142.000000000; 0; -1.021642208
12490.000000000; 514.261380000; 56.220114800; 8.846924971; 0.979542535; 1.082744669; 23.600000381; 42.099998474; 0.600000024; 16; 2; 113142.000000000; 0; -1.024049759
12500.000000000; 514.664880000; 56.220161168; 8.846786038; 0.906871802; 0.836626946; 23.899999619; 42.099998474; 0.600000024; 16; 2; 113143.000000000; 0; -1.034218431
12510.000000000; 515.068410000; 56.220206956; 8.846646915; 0.686216586; 1.037231441; 23.899999619; 42.099998474; 0.600000024; 16; 2; 113143.000000000; 0; -1.038610578
12520.000000000; 515.472190000; 56.220252583; 8.846507292; 0.610584766; 0.624240482; 24.100000381; 42.099998474; 0.600000024; 16; 2; 113144.000000000; 0; -1.029870152
12530.000000000; 515.876080000; 56.220299134; 8.846367459; 0.884935610; 0.811561948; 24.100000381; 42.099998474; 0.600000024; 16; 2; 113144.000000000; 0; -1.032599092
12540.000000000; 516.279880000; 56.220345503; 8.846227431; 0.771371401; 0.626848748; 24.100000381; 42.099998474; 0.600000024; 16; 2; 113144.000000000; 0; -1.034549475
12550.000000000; 516.683730000; 56.220391123; 8.846086998; 0.520726458; 0.689427990; 24.399999619; 42.099998474; 0.600000024; 16; 2; 113145.000000000; 0; -1.045975327
12560.000000000; 517.083470000; 56.220435778; 8.845947846; 0.634101446; 0.707611131; 24.399999619; 42.099998474; 0.600000024; 16; 2; 113145.000000000; 0; -1.048675299
12570.000000000; 517.487120000; 56.220480660; 8.845806948; 0.563358337; 0.666280162; 24.700000763; 42.099998474; 0.600000024; 16; 2; 113146.000000000; 0; -1.051727533
12580.000000000; 517.890560000; 56.220525238; 8.845665972; 0.637826405; 0.520599231; 24.700000763; 42.099998474; 0.600000024; 16; 2; 113146.000000000; 0; -1.055816531
12590.000000000; 518.294100000; 56.220569482; 8.845524656; 0.679947116; 0.621951622; 24.700000763; 42.099998474; 0.600000024; 16; 2; 113146.000000000; 0; -1.060029268
12600.000000000; 518.697550000; 56.220613466; 8.845382982; 0.591717593; 0.728522180; 24.899999619; 42.099998474; 0.600000024; 16; 2; 113147.000000000; 0; -1.062792301
12610.000000000; 519.100990000; 56.220657180; 8.845241167; 0.849894848; 0.610053925; 24.899999619; 42.099998474; 0.600000024; 16; 2; 113147.000000000; 0; -1.066203594
12620.000000000; 519.504580000; 56.220700646; 8.845098800; 0.914675983; 0.976828145; 25.200000763; 42.099998474; 0.600000024; 16; 2; 113148.000000000; 0; -1.070797324
12630.000000000; 519.908260000; 56.220743904; 8.844955718; 1.104443235; 1.235807369; 25.200000763; 42.099998474; 0.600000024; 16; 2; 113148.000000000; 0; -1.074836254
12640.000000000; 520.312040000; 56.220786805; 8.844812288; 0.837892654; 0.927820095; 25.200000763; 42.099998474; 0.600000024; 16; 2; 113148.000000000; 0; -1.079580426
12650.000000000; 520.711810000; 56.220829071; 8.844669928; 0.503196158; 0.775573039; 25.399999619; 42.099998474; 0.600000024; 16; 2; 113149.000000000; 0; -1.081649780
12660.000000000; 521.115610000; 56.220871451; 8.844525968; 0.606169606; 1.165147732; 25.399999619; 42.099998474; 0.600000024; 16; 2; 113149.000000000; 0; -1.085774899
12670.000000000; 521.519300000; 56.220913381; 8.844381611; 0.669292158; 0.687909019; 25.500000000; 42.099998474; 0.600000024; 16; 2; 113150.000000000; 0; -1.095191836
12680.000000000; 521.922900000; 56.220954570; 8.844237196; 0.603908197; 0.762858750; 25.500000000; 42.099998474; 0.600000024; 16; 2; 113150.000000000; 0; -1.098509669
12690.000000000; 522.326400000; 56.220995451; 8.844092499; 0.602069910; 0.599252878; 25.500000000; 42.099998474; 0.600000024; 16; 2; 113150.000000000; 0; -1.102960706
12700.000000000; 522.729940000; 56.221036166; 8.843948037; 0.736246477; 0.738030823; 25.600000381; 42.099998474; 0.600000024; 16; 2; 113151.000000000; 0; -1.102843165
12710.000000000; 523.133360000; 56.221076479; 8.843803498; 0.604799673; 0.580035742; 25.600000381; 42.099998474; 0.600000024; 16; 2; 113151.000000000; 0; -1.108548403
12720.000000000; 523.536690000; 56.221116443; 8.843658339; 0.455382353; 0.613532144; 25.799999237; 42.099998474; 0.600000024; 16; 2; 113152.000000000; 0; -1.112476110
12730.000000000; 523.939940000; 56.221156189; 8.843512667; 0.495773632; 0.662715875; 25.799999237; 42.099998474; 0.600000024; 16; 2; 113152.000000000; 0; -1.116505623
12740.000000000; 524.339040000; 56.221195290; 8.843368244; 0.510297014; 0.508109213; 25.799999237; 42.099998474; 0.600000024; 16; 2; 113152.000000000; 0; -1.118509889
12750.000000000; 524.742270000; 56.221234590; 8.843221334; 0.644745490; 0.674730626; 25.799999237; 42.099998474; 0.600000024; 16; 2; 113153.000000000; 0; -1.124079347
12760.000000000; 525.145870000; 56.221273596; 8.843074117; 1.041284254; 0.913914745; 25.799999237; 42.099998474; 0.600000024; 16; 2; 113153.000000000; 0; -1.128347516
12770.000000000; 525.549340000; 56.221312195; 8.842926875; 0.563061078; 0.698270554; 25.899999619; 42.099998474; 0.600000024; 16; 2; 113154.000000000; 0; -1.130185485
12780.000000000; 525.952440000; 56.221350464; 8.842780446; 0.693943616; 0.862464628; 25.899999619; 42.099998474; 0.600000024; 16; 2; 113154.000000000; 0; -1.131876707
12790.000000000; 526.355570000; 56.221388742; 8.842634026; 0.471788834; 0.408066704; 25.899999619; 42.099998474; 0.600000024; 16; 2; 113154.000000000; 0; -1.130700350
12800.000000000; 526.758650000; 56.221426580; 8.842486464; 0.709670514; 1.005008361; 26.000000000; 42.099998474; 0.600000024; 16; 2; 113155.000000000; 0; -1.140444636
12810.000000000; 527.161750000; 56.221464206; 8.842338726; 0.615645076; 0.863025725; 26.000000000; 42.099998474; 0.600000024; 16; 2; 113155.000000000; 0; -1.142246246
12820.000000000; 527.564750000; 56.221502083; 8.842190900; 0.799072153; 0.993524136; 26.100000381; 42.099998474; 0.600000024; 16; 2; 113156.000000000; 0; -1.131019711
12830.000000000; 527.967800000; 56.221540425; 8.842043262; 0.685862635; 0.857147007; 26.100000381; 42.099998474; 0.600000024; 16; 2; 113156.000000000; 0; -1.136490822
12840.000000000; 528.366620000; 56.221578136; 8.841896903; 1.265257340; 1.460932400; 26.100000381; 42.099998474; 0.600000024; 16; 2; 113156.000000000; 0; -1.135915637
12850.000000000; 528.769440000; 56.221614774; 8.841748490; 0.573037945; 0.628932158; 26.500000000; 42.099998474; 0.600000024; 16; 2; 113157.000000000; 0; -1.155487180
12860.000000000; 529.172700000; 56.221651052; 8.841600032; 0.672682228; 0.848965186; 26.500000000; 42.099998474; 0.600000024; 16; 2; 113157.000000000; 0; -1.157850862
12870.000000000; 529.576330000; 56.221687487; 8.841451533; 0.527718633; 1.262956757; 26.899999619; 42.099998474; 0.600000024; 16; 2; 113158.000000000; 0; -1.149735093
12880.000000000; 529.980160000; 56.221724404; 8.841303465; 0.593142662; 1.042775562; 26.899999619; 42.099998474; 0.600000024; 16; 2; 113158.000000000; 0; -1.147852421
12890.000000000; 530.383870000; 56.221761535; 8.841155570; 0.475734121; 0.706743009; 26.899999619; 42.099998474; 0.600000024; 16; 2; 113158.000000000; 0; -1.146043777
12900.000000000; 530.787580000; 56.221798530; 8.841008094; 0.866318857; 0.697680649; 27.200000763; 42.099998474; 0.600000024; 16; 2; 113159.000000000; 0; -1.146149397
12910.000000000; 531.191210000; 56.221835562; 8.840860839; 1.381472045; 1.381474598; 27.200000763; 42.099998474; 0.600000024; 16; 2; 113159.000000000; 0; -1.146257520
12920.000000000; 531.594790000; 56.221872559; 8.840713440; 1.234559205; 1.420716263; 27.500000000; 42.099998474; 0.600000024; 16; 2; 113200.000000000; 0; -1.146278858
12930.000000000; 531.994280000; 56.221909185; 8.840567660; 0.878720796; 1.395607417; 27.500000000; 42.099998474; 0.600000024; 16; 2; 113200.000000000; 0; -1.146378040
12940.000000000; 532.397980000; 56.221946177; 8.840420395; 0.961029493; 1.037860310; 27.500000000; 42.099998474; 0.600000024; 16; 2; 113200.000000000; 0; -1.147256970
12950.000000000; 532.801920000; 56.221982725; 8.840271761; 0.982067588; 1.303244644; 27.899999619; 42.099998474; 0.600000024; 16; 2; 113201.000000000; 0; -1.156120658
12960.000000000; 533.205820000; 56.222019019; 8.840122997; 1.302599254; 1.497585520; 27.899999619; 42.099998474; 0.600000024; 16; 2; 113201.000000000; 0; -1.158491373
12970.000000000; 533.609370000; 56.222055531; 8.839974802; 1.182541610; 1.118078379; 28.200000763; 42.099998474; 0.600000024; 16; 2; 113202.000000000; 0; -1.146782517
12980.000000000; 534.012500000; 56.222092467; 8.839827664; 0.778856401; 1.256804021; 28.200000763; 42.099998474; 0.600000024; 16; 2; 113202.000000000; 0; -1.146634698
12990.000000000; 534.415800000; 56.222129467; 8.839680578; 0.567773902; 1.076898091; 28.200000763; 42.099998474; 0.600000024; 16; 2; 113202.000000000; 0; -1.144769311
13000.000000000; 534.819150000; 56.222166407; 8.839531881; 0.999682580; 1.268589783; 28.600000381; 42.099998474; 0.600000024; 16; 2; 113203.000000000; 0; -1.149817467
13010.000000000; 535.222690000; 56.222203407; 8.839383339; 0.643378332; 0.945521851; 28.600000381; 42.099998474; 0.600000024; 16; 2; 113203.000000000; 0; -1.149257779
13020.000000000; 535.622260000; 56.222240030; 8.839236769; 0.576671006; 0.834450289; 28.899999619; 42.099998474; 0.600000024; 16; 2; 113204.000000000; 0; -1.146971822
13030.000000000; 536.025870000; 56.222277001; 8.839089469; 1.000731258; 0.961394409; 28.899999619; 42.099998474; 0.600000024; 16; 2; 113204.000000000; 0; -1.146216989
13040.000000000; 536.429550000; 56.222314062; 8.838942097; 0.580041723; 0.728980546; 29.299999237; 42.099998474; 0.600000024; 16; 2; 113205.000000000; 0; -1.146666884
